iter,epoch,first_entry,cpu_mem,cpu_mem_perc,gpu_mem,gpu_mem_perc,iteration_time,iteration_time_cpu,iteration_time_sum,iteration_time_sum_cpu,load_time,load_time_cpu,load_time_sum,load_time_sum_cpu,model_time,model_time_cpu,model_time_sum,model_time_sum_cpu,model_forward_time,model_forward_time_cpu,model_forward_time_sum,model_forward_time_sum_cpu,model_backward_time,model_backward_time_cpu,model_backward_time_sum,model_backward_time_sum_cpu,model_save_time,model_save_time_cpu,model_save_time_sum,model_save_time_sum_cpu,edge_accuracy,edge_loss,edge_count,loss,accuracy
1725,3.9138321995464853,6629,88.062390272,17.0,0.018737664,0.0894913306603065,0.1678621768951416,0.1659579390000001,7.159865617752075,7.099978825000006,0.025768041610717773,0.0245284029999997,0.8524770736694336,0.8383553259999967,0.14205145835876465,0.14138833700000042,6.306246280670166,6.260539696000004,0.13248920440673828,0.13185725299999973,6.04048752784729,5.995817550000005,0.009360790252685547,0.009331695000000195,0.26051759719848633,0.2595435300000002,6.198883056640625e-06,6.203999999954135e-06,0.00016379356384277344,0.00016440599999967276,0.9919678714859438,0.024607814848423004,498,0.024607814848423004,0.9919678714859438
1726,3.9160997732426304,9349,88.062390272,17.0,0.018737664,0.0894913306603065,0.1676025390625,0.16674664000000128,7.327468156814575,7.2667254650000075,0.0269315242767334,0.026740309999999212,0.879408597946167,0.865095635999996,0.1406252384185791,0.1399650759999993,6.446871519088745,6.400504772000003,0.13106799125671387,0.1304384110000001,6.171555519104004,6.126255961000005,0.009353160858154297,0.009324318000000886,0.2698707580566406,0.2688678480000011,6.198883056640625e-06,6.200999999705914e-06,0.00016999244689941406,0.00017060699999937867,0.9778225806451613,0.0739041268825531,496,0.0739041268825531,0.9778225806451613
1727,3.9183673469387754,10053,88.062390272,17.0,0.018737664,0.0894913306603065,0.22088193893432617,0.21967343000000028,7.548350095748901,7.486398895000008,0.028363943099975586,0.028158704999999173,0.9077725410461426,0.8932543409999951,0.1924760341644287,0.19147417599999983,6.639347553253174,6.591978948000003,0.1827685832977295,0.18179924100000022,6.354324102401733,6.308055202000006,0.009509563446044922,0.009478775000001605,0.27938032150268555,0.2783466230000027,5.7220458984375e-06,5.894000000949973e-06,0.00017571449279785156,0.00017650100000032865,0.9872521246458924,0.02344353310763836,706,0.02344353310763836,0.9872521246458924
1728,3.9206349206349205,9733,88.062418944,17.0,0.018737664,0.0894913306603065,0.1955559253692627,0.1945476200000016,7.743906021118164,7.680946515000009,0.02800464630126953,0.02781555700000027,0.9357771873474121,0.9210698979999954,0.16750788688659668,0.16669055400000232,6.8068554401397705,6.758669502000005,0.15777206420898438,0.15699786200000077,6.512096166610718,6.465053064000006,0.00952291488647461,0.00948665400000337,0.28890323638916016,0.28783327700000605,6.4373016357421875e-06,6.376999998281008e-06,0.00018215179443359375,0.00018287799999860965,0.9889240506329114,0.033736374229192734,632,0.033736374229192734,0.9889240506329114
1729,3.922902494331066,549,88.0622592,17.0,0.018737664,0.0894913306603065,0.19807100296020508,0.19619837399999795,7.941977024078369,7.877144889000007,0.025774478912353516,0.02478184399999961,0.9615516662597656,0.945851741999995,0.17225313186645508,0.1713753670000031,6.979108572006226,6.9300448690000085,0.16252827644348145,0.16169541700000067,6.674624443054199,6.626748481000007,0.009518146514892578,0.009479368000000932,0.29842138290405273,0.297312645000007,5.9604644775390625e-06,5.985000001373919e-06,0.0001881122589111328,0.00018886299999998357,0.9907407407407407,0.022522618994116783,648,0.022522618994116783,0.9907407407407407
1730,3.925170068027211,11653,88.061964288,17.0,0.018737664,0.0894913306603065,0.23646926879882812,0.2352689269999999,8.178446292877197,8.112413816000007,0.027672529220581055,0.027503031000001954,0.9892241954803467,0.973354772999997,0.20875334739685059,0.20772462300000072,7.187861919403076,7.137769492000009,0.1990070343017578,0.19801631800000052,6.873631477355957,6.8247647990000075,0.009547948837280273,0.009511727999999664,0.307969331741333,0.30682437300000664,5.7220458984375e-06,6.1050000006446226e-06,0.0001938343048095703,0.0001949680000006282,0.9963144963144963,0.012162836268544197,814,0.012162836268544197,0.9963144963144963
1731,3.927437641723356,8549,88.008183808,17.0,0.018737664,0.0894913306603065,0.21172595024108887,0.21062101600000105,8.390172243118286,8.323034832000008,0.030267953872680664,0.030066845000000342,1.0194921493530273,1.0034216179999973,0.18141531944274902,0.18051280500000288,7.369277238845825,7.318282297000012,0.17170143127441406,0.17083362400000013,7.045332908630371,6.995598423000008,0.009516239166259766,0.009483317000000824,0.3174855709075928,0.31630769000000747,6.4373016357421875e-06,6.279999997360619e-06,0.0002002716064453125,0.0002012479999979888,0.9969788519637462,0.01168521586805582,662,0.01168521586805582,0.9969788519637462
1732,3.929705215419501,9253,88.008241152,17.0,0.018737664,0.0894913306603065,0.1746971607208252,0.1737765660000008,8.564869403839111,8.496811398000009,0.023203134536743164,0.02302882900000114,1.0426952838897705,1.0264504469999984,0.15145230293273926,0.1507074000000017,7.5207295417785645,7.468989697000014,0.14180421829223633,0.14108931499999855,7.187137126922607,7.136687738000006,0.009449005126953125,0.00942104099999952,0.3269345760345459,0.325728731000007,6.198883056640625e-06,6.182999999992944e-06,0.00020647048950195312,0.00020743099999798176,0.9873646209386282,0.04009147360920906,554,0.04009147360920906,0.9873646209386282
1733,3.931972789115646,6853,88.008183808,17.0,0.018737664,0.0894913306603065,0.18463444709777832,0.18277362699999955,8.74950385093689,8.679585025000009,0.02602553367614746,0.024923483000002022,1.068720817565918,1.0513739300000005,0.15856695175170898,0.1578101320000016,7.679296493530273,7.626799829000015,0.1488935947418213,0.14817820399999704,7.336030721664429,7.284865942000003,0.009473562240600586,0.009433499999996542,0.3364081382751465,0.33516223100000353,6.198883056640625e-06,6.2110000023096745e-06,0.00021266937255859375,0.00021364200000029143,0.9857651245551602,0.03813869133591652,562,0.03813869133591652,0.9857651245551602
1734,3.9342403628117912,2501,88.008159232,17.0,0.018737664,0.0894913306603065,0.1906273365020752,0.18923435199999972,8.940131187438965,8.868819377000008,0.025018930435180664,0.024436338000001,1.0937397480010986,1.0758102680000015,0.16556787490844727,0.16475883100000033,7.844864368438721,7.791558660000016,0.15578222274780273,0.1550425820000001,7.4918129444122314,7.439908524000003,0.009586811065673828,0.009518824000000592,0.3459949493408203,0.3446810550000041,6.198883056640625e-06,6.218000002888857e-06,0.00021886825561523438,0.0002198600000031803,0.9919354838709677,0.019754981622099876,620,0.019754981622099876,0.9919354838709677
1735,3.9365079365079363,13477,88.008445952,17.0,0.018737664,0.0894913306603065,0.18016982078552246,0.17927160200000003,9.120301008224487,9.048090979000008,0.024914979934692383,0.024748071999997734,1.118654727935791,1.1005583399999992,0.1552131175994873,0.15448371500000135,8.000077486038208,7.946042375000017,0.14546871185302734,0.14477514300000038,7.637281656265259,7.584683667000004,0.009538412094116211,0.009504515999999796,0.3555333614349365,0.3541855710000039,6.4373016357421875e-06,6.371000001337279e-06,0.00022530555725097656,0.00022623100000451757,0.9944444444444445,0.019614048302173615,540,0.019614048302173615,0.9944444444444445
1736,3.938775510204082,1509,88.008445952,17.0,0.018737664,0.0894913306603065,0.1832578182220459,0.1818144910000008,9.303558826446533,9.22990547000001,0.02497267723083496,0.02429640399999755,1.143627405166626,1.1248547439999967,0.15824270248413086,0.15747763599999942,8.158320188522339,8.103520011000017,0.14855122566223145,0.14782176099999944,7.78583288192749,7.732505428000003,0.009497404098510742,0.009463215000000247,0.36503076553344727,0.36364878600000416,6.198883056640625e-06,6.277000000665112e-06,0.0002315044403076172,0.00023250800000518268,0.9982517482517482,0.007805269211530685,572,0.007805269211530685,0.9982517482517482
1737,3.941043083900227,7973,88.008474624,17.0,0.018737664,0.0894913306603065,0.21187734603881836,0.2107819680000027,9.515436172485352,9.440687438000012,0.026766061782836914,0.026570028999998385,1.170393466949463,1.1514247729999951,0.18506908416748047,0.18417139900000024,8.34338927268982,8.287691410000017,0.17532777786254883,0.1744706650000012,7.961160659790039,7.906976093000004,0.009538412094116211,0.009499585000000366,0.3745691776275635,0.37314837100000453,5.9604644775390625e-06,6.091999999568998e-06,0.00023746490478515625,0.00023860000000475168,0.9956395348837209,0.01802549697458744,688,0.01802549697458744,0.9956395348837209
1738,3.943310657596372,9957,88.008503296,17.0,0.018737664,0.0894913306603065,0.1659090518951416,0.16506643700000012,9.681345224380493,9.605753875000012,0.02784442901611328,0.027663670000002583,1.1982378959655762,1.1790884429999977,0.1380174160003662,0.13736005400000195,8.481406688690186,8.425051464000019,0.1284339427947998,0.12781205199999945,8.089594602584839,8.034788145000004,0.009366750717163086,0.009338285999998419,0.38393592834472656,0.38248665700000295,6.4373016357421875e-06,6.121999998498495e-06,0.00024390220642089844,0.0002447220000032502,0.995575221238938,0.013413053937256336,452,0.013413053937256336,0.995575221238938
1739,3.945578231292517,2085,88.008503296,17.0,0.018737664,0.0894913306603065,0.18804049491882324,0.18593959600000076,9.869385719299316,9.791693471000013,0.02695322036743164,0.02561732699999908,1.2251911163330078,1.2047057699999968,0.16104531288146973,0.16028183099999893,8.642452001571655,8.585333295000018,0.15139126777648926,0.15065762100000057,8.240985870361328,8.185445766000004,0.009447574615478516,0.009419992000001542,0.3933835029602051,0.3919066490000045,6.4373016357421875e-06,6.438999999858197e-06,0.0002503395080566406,0.00025116100000310837,0.996415770609319,0.016225991770625114,558,0.016225991770625114,0.996415770609319
1740,3.947845804988662,5573,88.0084992,17.0,0.018737664,0.0894913306603065,0.2082512378692627,0.2062223920000008,10.077636957168579,9.997915863000014,0.027254819869995117,0.026063780000001202,1.252445936203003,1.230769549999998,0.1809532642364502,0.18011722500000005,8.823405265808105,8.765450520000018,0.1712636947631836,0.17046683300000254,8.412249565124512,8.355912599000007,0.009473800659179688,0.009442416999998926,0.40285730361938477,0.4013490660000034,6.4373016357421875e-06,6.395999999853075e-06,0.0002567768096923828,0.00025755700000296144,0.9853801169590644,0.039769500494003296,684,0.039769500494003296,0.9853801169590644
1741,3.950113378684807,933,88.0084992,17.0,0.018737664,0.0894913306603065,0.21859264373779297,0.21690588799999944,10.296229600906372,10.214821751000013,0.02716374397277832,0.026388410999999223,1.2796096801757812,1.2571579609999972,0.19138574600219727,0.19047601500000155,9.014791011810303,8.95592653500002,0.18166565895080566,0.18079479999999748,8.593915224075317,8.536707399000004,0.00951385498046875,0.009481983000000582,0.4123711585998535,0.410831049000004,5.9604644775390625e-06,5.906999998472884e-06,0.0002627372741699219,0.00026346400000143433,0.9945504087193461,0.011236272752285004,734,0.011236272752285004,0.9945504087193461
1742,3.9523809523809526,13797,88.007954432,17.0,0.018737664,0.0894913306603065,0.17024564743041992,0.1693465019999998,10.466475248336792,10.384168253000013,0.025049209594726562,0.024858573000003048,1.3046588897705078,1.2820165340000003,0.14515352249145508,0.14444683199999986,9.159944534301758,9.100373367000019,0.13550925254821777,0.13483962400000138,8.729424476623535,8.671547023000006,0.009439945220947266,0.009404646000000128,0.4218111038208008,0.42023569500000413,6.198883056640625e-06,6.359000000344395e-06,0.0002689361572265625,0.0002698230000017787,1.0,0.005138406064361334,484,0.005138406064361334,1.0
1743,3.9546485260770976,9573,88.007954432,17.0,0.018737664,0.0894913306603065,0.21697092056274414,0.2158884090000015,10.683446168899536,10.600056662000014,0.027210474014282227,0.027013507999999575,1.33186936378479,1.3090300419999998,0.18971705436706543,0.18883377299999893,9.349661588668823,9.289207140000018,0.17998790740966797,0.1791390909999997,8.909412384033203,8.850686114000005,0.009523868560791016,0.009491536999998829,0.4313349723815918,0.42972723200000296,6.198883056640625e-06,6.1759999994137615e-06,0.0002751350402832031,0.0002759990000011925,0.9846368715083799,0.040771279484033585,716,0.040771279484033585,0.9846368715083799
1744,3.9569160997732427,5253,88.007417856,17.0,0.018737664,0.0894913306603065,0.19020557403564453,0.18867929800000027,10.87365174293518,10.788735960000015,0.025969982147216797,0.02520788799999707,1.3578393459320068,1.334237929999997,0.16419315338134766,0.1634305600000019,9.513854742050171,9.45263770000002,0.15450334548950195,0.15377613200000084,9.063915729522705,9.004462246000006,0.009490728378295898,0.00945728099999954,0.4408257007598877,0.4391845130000025,5.9604644775390625e-06,6.1719999990828e-06,0.0002810955047607422,0.0002821710000002753,0.9932432432432432,0.010860088281333447,592,0.010860088281333447,0.9932432432432432
