iter,epoch,first_entry,cpu_mem,cpu_mem_perc,gpu_mem,gpu_mem_perc,iteration_time,iteration_time_cpu,iteration_time_sum,iteration_time_sum_cpu,load_time,load_time_cpu,load_time_sum,load_time_sum_cpu,model_time,model_time_cpu,model_time_sum,model_time_sum_cpu,model_forward_time,model_forward_time_cpu,model_forward_time_sum,model_forward_time_sum_cpu,edge_accuracy,edge_loss,edge_count,loss,accuracy
0,0.008403361344537815,0,58.151800832,11.5,0.0,0.0,0.09810090065002441,0.0975071520000057,61.77562975883484,60.93843992100001,0.02713608741760254,0.026941333999999983,14.527166604995728,14.081274931999928,0.07091951370239258,0.07052266399999496,47.221776723861694,46.83180742800005,0.07089066505432129,0.07049506399999927,47.203094482421875,46.81419466400004,0.9940711462450593,0.016290761530399323,506,0.016290761530399323,0.9940711462450593
1,0.01680672268907563,32,58.152316928,11.5,0.0,0.0,0.09571671485900879,0.09514292900000498,61.87134647369385,61.033582850000016,0.022660017013549805,0.022481690999995863,14.549826622009277,14.103756622999924,0.07301473617553711,0.07262095299999771,47.29479146003723,46.904428381000045,0.07298779487609863,0.07259517399999993,47.276082277297974,46.88678983800004,1.0,0.003963057417422533,536,0.003963057417422533,1.0
2,0.025210084033613446,64,58.152833024,11.5,0.0,0.0,0.0903778076171875,0.0898201649999919,61.961724281311035,61.12340301500001,0.021417617797851562,0.021248439999993707,14.571244239807129,14.125005062999918,0.06891369819641113,0.06852803599998936,47.36370515823364,46.972956417000034,0.06888198852539062,0.068498163000001,47.344964265823364,46.95528800100004,0.9979757085020243,0.004609957337379456,494,0.004609957337379456,0.9979757085020243
3,0.03361344537815126,96,58.153693184,11.5,0.0,0.0,0.11471271514892578,0.11403217500000551,62.07643699645996,61.237435190000014,0.02464151382446289,0.024456803000006744,14.595885753631592,14.149461865999925,0.09002566337585449,0.08953201399999955,47.4537308216095,47.062488431000034,0.08999395370483398,0.08950203900000986,47.4349582195282,47.04479004000005,0.9970674486803519,0.007568977307528257,682,0.007568977307528257,0.9970674486803519
4,0.04201680672268908,128,58.154725376,11.5,0.0,0.0,0.09783315658569336,0.09723662700000091,62.174270153045654,61.334671817000014,0.023551464080810547,0.02337224400000082,14.619437217712402,14.172834109999926,0.07423543930053711,0.07382055899999784,47.527966260910034,47.13630899000003,0.0742039680480957,0.07379038500000945,47.509162187576294,47.11858042500006,0.9944237918215614,0.008283707313239574,538,0.008283707313239574,0.9944237918215614
5,0.05042016806722689,160,58.155757568,11.5,0.0,0.0,0.12132477760314941,0.12066491900000642,62.295594930648804,61.45533673600002,0.024294137954711914,0.02410940700001163,14.643731355667114,14.196943516999937,0.09698677062988281,0.09651300100000526,47.62495303153992,47.23282199100004,0.0969548225402832,0.09648327100001097,47.60611701011658,47.21506369600007,0.9973890339425587,0.009077525697648525,766,0.009077525697648525,0.9973890339425587
6,0.058823529411764705,192,58.156281856,11.5,0.0,0.0,0.11766839027404785,0.11698855900000638,62.41326332092285,61.57232529500003,0.027323484420776367,0.02711694199999215,14.67105484008789,14.22406045899993,0.09029817581176758,0.08982672700000194,47.715251207351685,47.32264871800004,0.09026598930358887,0.08979662000000133,47.696382999420166,47.304860316000074,0.9957386363636364,0.014921403490006924,704,0.014921403490006924,0.9957386363636364
7,0.06722689075630252,224,58.15683072,11.5,0.0,0.0,0.07476806640625,0.07429117300000598,62.4880313873291,61.64661646800003,0.020437002182006836,0.02027621199999885,14.691491842269897,14.244336670999928,0.05428719520568848,0.053973016000000484,47.76953840255737,47.37662173400004,0.054257869720458984,0.053944720000004054,47.750640869140625,47.35880503600008,1.0,0.0006587972166016698,360,0.0006587972166016698,1.0
8,0.07563025210084033,256,58.157592576,11.5,0.0,0.0,0.07766366004943848,0.07721476600001154,62.56569504737854,61.723831234000045,0.019784212112426758,0.01963324999999827,14.711276054382324,14.263969920999926,0.057837724685668945,0.05754122899999459,47.82737612724304,47.434162963000034,0.05780959129333496,0.05751436299999568,47.80845046043396,47.41631939900007,0.9949748743718593,0.013770672492682934,398,0.013770672492682934,0.9949748743718593
9,0.08403361344537816,288,58.157821952,11.5,0.0,0.0,0.10663032531738281,0.10601031400000238,62.67232537269592,61.82984154800005,0.023511886596679688,0.023344548999986614,14.734787940979004,14.287314469999913,0.0830683708190918,0.08262405300000353,47.910444498062134,47.51678701600004,0.08303952217102051,0.08259633100000485,47.89148998260498,47.49891573000008,0.9823151125401929,0.047922905534505844,622,0.047922905534505844,0.9823151125401929
10,0.09243697478991597,320,58.157821952,11.5,0.0,0.0,0.10382199287414551,0.10320185700000195,62.77614736557007,61.93304340500005,0.02380084991455078,0.0236107860000061,14.758588790893555,14.31092525599992,0.07997894287109375,0.0795503740000072,47.99042344093323,47.596337390000045,0.07994842529296875,0.07952158500000905,47.97143840789795,47.57843731500009,0.9914675767918089,0.01728411391377449,586,0.01728411391377449,0.9914675767918089
11,0.10084033613445378,352,58.157821952,11.5,0.0,0.0,0.0946807861328125,0.09412478299999805,62.87082815170288,62.02716818800005,0.02238941192626953,0.02222584700000141,14.780978202819824,14.33315110299992,0.07224631309509277,0.07185582699999316,48.06266975402832,47.66819321700004,0.07221579551696777,0.0718269059999983,48.04365420341492,47.650264221000086,0.9923954372623575,0.019829673692584038,526,0.019829673692584038,0.9923954372623575
12,0.1092436974789916,384,58.157821952,11.5,0.0,0.0,0.10326242446899414,0.10265167599999359,62.974090576171875,62.12981986400004,0.02718639373779297,0.026986046999994073,14.808164596557617,14.360137149999915,0.07603144645690918,0.07562260600001025,48.13870120048523,47.74381582300005,0.07600069046020508,0.07559341999998992,48.11965489387512,47.725857641000076,1.0,0.0026381576899439096,558,0.0026381576899439096,1.0
13,0.11764705882352941,416,58.158338048,11.5,0.0,0.0,0.10881948471069336,0.10817704400000139,63.08291006088257,62.23799690800004,0.023818016052246094,0.023635509000001775,14.831982612609863,14.383772658999916,0.08495903015136719,0.08450035699999603,48.2236602306366,47.828316180000044,0.08492350578308105,0.08447163000001012,48.2045783996582,47.810329271000086,0.9953416149068323,0.010273371823132038,644,0.010273371823132038,0.9953416149068323
14,0.12605042016806722,448,58.158338048,11.5,0.0,0.0,0.10295891761779785,0.10234902800000611,63.185868978500366,62.34034593600005,0.02301335334777832,0.022845687000000225,14.854995965957642,14.406618345999917,0.07990360260009766,0.0794630470000044,48.303563833236694,47.90777922700005,0.07987022399902344,0.07943193799999904,48.28444862365723,47.889761209000085,0.9833333333333333,0.030078468844294548,600,0.030078468844294548,0.9833333333333333
15,0.13445378151260504,480,58.158338048,11.5,0.0,0.0,0.059844970703125,0.05943611300000384,63.24571394920349,62.39978204900005,0.018712282180786133,0.01856343000000038,14.873708248138428,14.425181775999917,0.04108834266662598,0.04082947100000922,48.34465217590332,47.94860869800006,0.04105806350708008,0.04080115800000783,48.32550668716431,47.93056236700009,1.0,0.0008961830171756446,246,0.0008961830171756446,1.0
16,0.14285714285714285,512,58.158338048,11.5,0.0,0.0,0.09386801719665527,0.09327739000001145,63.33958196640015,62.49305943900006,0.021880626678466797,0.02171470500000794,14.895588874816895,14.446896480999925,0.0719456672668457,0.07152296399999614,48.416597843170166,48.020131662000054,0.07191586494445801,0.07149486899999147,48.397422552108765,48.002057236000084,0.9962546816479401,0.008845123462378979,534,0.008845123462378979,0.9962546816479401
17,0.15126050420168066,544,58.164514816,11.5,0.0,0.0,0.09576869010925293,0.09520250200000646,63.4353506565094,62.58826194100007,0.022744178771972656,0.022579577000001905,14.918333053588867,14.469476057999927,0.07298064231872559,0.07258086999999591,48.48957848548889,48.09271253200005,0.07294893264770508,0.07255119699999568,48.47037148475647,48.07460843300008,1.0,0.002696945797652006,528,0.002696945797652006,1.0
18,0.15966386554621848,576,58.166063104,11.5,0.0,0.0,0.10313081741333008,0.1025075940000022,63.53848147392273,62.69076953500007,0.026929140090942383,0.02673364499999309,14.94526219367981,14.49620970299992,0.0761563777923584,0.07573040900000194,48.56573486328125,48.16844294100005,0.07612442970275879,0.07570005899999899,48.54649591445923,48.15030849200008,0.9927797833935018,0.018984563648700714,554,0.018984563648700714,0.9927797833935018
19,0.16806722689075632,608,58.1665792,11.5,0.0,0.0,0.12560415267944336,0.12488829699999826,63.66408562660217,62.81565783200007,0.025626182556152344,0.025433917999990285,14.970888376235962,14.52164362099991,0.09993243217468262,0.09941124200000218,48.66566729545593,48.267854183000054,0.09989809989929199,0.09937912399999504,48.64639401435852,48.249687616000074,0.9949367088607595,0.009911179542541504,790,0.009911179542541504,0.9949367088607595
20,0.17647058823529413,640,58.172256256,11.5,0.0,0.0,0.09641909599304199,0.09581790400000045,63.760504722595215,62.91147573600007,0.023065805435180664,0.022891090000001668,14.993954181671143,14.544534710999912,0.0733025074005127,0.07288122999999302,48.738969802856445,48.34073541300005,0.0732724666595459,0.07285229400000048,48.719666481018066,48.322539910000074,0.9980842911877394,0.004000193905085325,522,0.004000193905085325,0.9980842911877394
21,0.18487394957983194,672,58.172256256,11.5,0.0,0.0,0.10869145393371582,0.10806877199999576,63.86919617652893,63.01954450800007,0.023868083953857422,0.023692718000006607,15.017822265625,14.568227428999919,0.08477926254272461,0.08433379599999569,48.82374906539917,48.42506920900004,0.0847475528717041,0.08430378900000335,48.80441403388977,48.40684369900008,0.998422712933754,0.004198174923658371,634,0.004198174923658371,0.998422712933754
22,0.19327731092436976,704,58.172256256,11.5,0.0,0.0,0.07671570777893066,0.07623358700000438,63.94591188430786,63.09577809500007,0.021738052368164062,0.02156795800000566,15.039560317993164,14.589795386999924,0.05493521690368652,0.054624502999999436,48.878684282302856,48.47969371200004,0.054906368255615234,0.05459683099999779,48.859320402145386,48.461440530000075,1.0,0.0021079210564494133,352,0.0021079210564494133,1.0
23,0.20168067226890757,736,58.172256256,11.5,0.0,0.0,0.12669897079467773,0.1259833529999952,64.07261085510254,63.221761448000066,0.025887489318847656,0.02569961400000409,15.065447807312012,14.615495000999928,0.1007692813873291,0.10024306900000113,48.979453563690186,48.57993678100004,0.1007382869720459,0.10021431699999539,48.96005868911743,48.56165484700007,0.9937185929648241,0.015569370239973068,796,0.015569370239973068,0.9937185929648241
24,0.21008403361344538,768,58.172256256,11.5,0.0,0.0,0.10916781425476074,0.10848548399999913,64.1817786693573,63.330246932000065,0.027176380157470703,0.026969582000006653,15.092624187469482,14.642464582999935,0.08194756507873535,0.08147412900000006,49.06140112876892,48.66141091000004,0.08191609382629395,0.08144429099999684,49.041974782943726,48.64309913800007,0.995114006514658,0.015068012289702892,614,0.015068012289702892,0.995114006514658
25,0.2184873949579832,800,58.17174016,11.5,0.0,0.0,0.09653878211975098,0.09594821199999615,64.27831745147705,63.42619514400006,0.022681474685668945,0.02250757199999498,15.115305662155151,14.66497215499993,0.07381629943847656,0.07340111399999216,49.1352174282074,48.734812024000036,0.07378721237182617,0.0733739890000038,49.11576199531555,48.71647312700007,0.9981203007518797,0.004882756154984236,532,0.004882756154984236,0.9981203007518797
