iter,epoch,first_entry,cpu_mem,cpu_mem_perc,gpu_mem,gpu_mem_perc,iteration_time,iteration_time_cpu,iteration_time_sum,iteration_time_sum_cpu,load_time,load_time_cpu,load_time_sum,load_time_sum_cpu,model_time,model_time_cpu,model_time_sum,model_time_sum_cpu,model_forward_time,model_forward_time_cpu,model_forward_time_sum,model_forward_time_sum_cpu,edge_accuracy,edge_loss,edge_count,loss,accuracy
0,0.008403361344537815,0,57.428963328,11.3,0.0,0.0,0.09788680076599121,0.09730296899999757,158.89993691444397,157.45773763000003,0.027130603790283203,0.02692553899998984,37.14518475532532,36.525043449999984,0.07070541381835938,0.07033678499999496,121.6839849948883,120.86552553099983,0.07067751884460449,0.07031009299998914,121.63407588005066,120.81859852800001,0.9940711462450593,0.013655002228915691,506,0.013655002228915691,0.9940711462450593
1,0.01680672268907563,32,57.428963328,11.3,0.0,0.0,0.09550666809082031,0.09494696999999519,158.9954435825348,157.55268460000002,0.022710561752319336,0.022543740000003254,37.16789531707764,36.54758718999999,0.07274699211120605,0.07236102999999616,121.75673198699951,120.93788656099983,0.07271814346313477,0.07233339199999023,121.7067940235138,120.89093192,0.996268656716418,0.009072821587324142,536,0.009072821587324142,0.996268656716418
2,0.025210084033613446,64,57.428963328,11.3,0.0,0.0,0.08964300155639648,0.08911085000002572,159.0850865840912,157.64179545000005,0.021438121795654297,0.021268648000017265,37.18933343887329,36.568855838000005,0.06816244125366211,0.06780174699997588,121.82489442825317,121.0056883079998,0.06813502311706543,0.06777549799997473,121.77492904663086,120.95870741799997,0.9979757085020243,0.004404481500387192,494,0.004404481500387192,0.9979757085020243
3,0.03361344537815126,96,57.42897152,11.3,0.0,0.0,0.11361050605773926,0.11297638400000665,159.19869709014893,157.75477183400005,0.024508953094482422,0.02433436100000108,37.21384239196777,36.593190199000006,0.08906006813049316,0.08860235299999886,121.91395449638367,121.0942906609998,0.08902883529663086,0.08857279099999005,121.86395788192749,121.04728020899996,0.998533724340176,0.0066359820775687695,682,0.0066359820775687695,0.998533724340176
4,0.04201680672268908,128,57.429946368,11.3,0.0,0.0,0.09781575202941895,0.09723753500000498,159.29651284217834,157.85200936900006,0.023626089096069336,0.023457345000025498,37.23746848106384,36.61664754400003,0.07414650917053223,0.07373893999999837,121.9881010055542,121.1680296009998,0.07411670684814453,0.07371011300000418,121.93807458877563,121.12099032199997,1.0,0.003288357751443982,538,0.003288357751443982,1.0
5,0.05042016806722689,160,57.429946368,11.3,0.0,0.0,0.12054300308227539,0.11988187399998651,159.41705584526062,157.97189124300004,0.02418375015258789,0.024008439999988695,37.26165223121643,36.64065598400002,0.09631824493408203,0.09583385300001623,122.08441925048828,121.26386345399982,0.09629011154174805,0.09580741299998863,122.03436470031738,121.21679773499996,0.9960835509138382,0.010865816846489906,766,0.010865816846489906,0.9960835509138382
6,0.058823529411764705,192,57.429946368,11.3,0.0,0.0,0.11690354347229004,0.11621938900000828,159.5339593887329,158.08811063200005,0.027251482009887695,0.02704209199998786,37.28890371322632,36.66769807600001,0.08960986137390137,0.08913655500001028,122.17402911186218,121.35300000899983,0.08957672119140625,0.08910608700000466,122.12394142150879,121.30590382199996,0.9971590909090909,0.00697584031149745,704,0.00697584031149745,0.9971590909090909
7,0.06722689075630252,224,57.42999552,11.3,0.0,0.0,0.07464122772216797,0.0741616889999932,159.60860061645508,158.16227232100005,0.020557880401611328,0.020396882000000005,37.30946159362793,36.68809495800001,0.05403947830200195,0.05372295899999813,122.22806859016418,121.40672296799983,0.05400967597961426,0.053694188999998005,122.1779510974884,121.35959801099996,1.0,0.003522860584780574,360,0.003522860584780574,1.0
8,0.07563025210084033,256,57.42997504,11.3,0.0,0.0,0.07743501663208008,0.07695729100001358,159.68603563308716,158.23922961200006,0.019964218139648438,0.01980854699999668,37.32942581176758,36.707903505000004,0.05742907524108887,0.05710861899999031,122.28549766540527,121.46383158699982,0.05740070343017578,0.05708102699998108,122.23535180091858,121.41667903799994,1.0,0.00712748384103179,398,0.00712748384103179,1.0
9,0.08403361344537816,288,57.42997504,11.3,0.0,0.0,0.10621333122253418,0.10561110199998325,159.7922489643097,158.34484071400004,0.023670673370361328,0.02349151900000379,37.35309648513794,36.73139502400001,0.08250117301940918,0.08207979099998397,122.36799883842468,121.5459113779998,0.0824732780456543,0.08205268699998669,122.31782507896423,121.49873172499993,0.9823151125401929,0.06526505202054977,622,0.06526505202054977,0.9823151125401929
