iter,epoch,first_entry,cpu_mem,cpu_mem_perc,gpu_mem,gpu_mem_perc,iteration_time,iteration_time_cpu,iteration_time_sum,iteration_time_sum_cpu,load_time,load_time_cpu,load_time_sum,load_time_sum_cpu,unwrap_time,unwrap_time_cpu,unwrap_time_sum,unwrap_time_sum_cpu,write_time,write_time_cpu,write_time_sum,write_time_sum_cpu,model_time,model_time_cpu,model_time_sum,model_time_sum_cpu,model_forward_time,model_forward_time_cpu,model_forward_time_sum,model_forward_time_sum_cpu,edge_accuracy,edge_loss,edge_count,loss,accuracy
11,0.10084033613445378,352,60.93641728,12.0,0.0,0.0,0.2519369125366211,0.24292593200000034,4.136987924575806,3.8308598689999975,0.02264404296875,0.02247283299999836,0.5713670253753662,0.5579278139999957,0.0008013248443603516,0.000796052999998409,0.009862899780273438,0.009805040999999903,0.15759038925170898,0.14910876599999945,1.981079339981079,1.8324012330000006,0.0708320140838623,0.07048170999999925,1.573814868927002,1.4298984169999969,0.07080721855163574,0.0704580349999997,1.5734922885894775,1.4295953089999998,0.9942965779467681,0.019644416868686676,526,0.019644416868686676,0.9942965779467681
12,0.1092436974789916,384,60.936671232,12.0,0.0,0.0,0.26515841484069824,0.25392936199999916,4.402146339416504,4.084789230999997,0.028586864471435547,0.027852945999999434,0.5999538898468018,0.5857807599999951,0.0008184909820556641,0.0008130959999999021,0.010681390762329102,0.010618136999999805,0.16094231605529785,0.1508348969999993,2.142021656036377,1.9832361299999999,0.07474207878112793,0.07436171700000038,1.6485569477081299,1.5042601339999973,0.07471776008605957,0.07433833300000003,1.648210048675537,1.5039336419999998,1.0,0.001584809273481369,558,0.001584809273481369,1.0
13,0.11764705882352941,416,60.9370112,12.0,0.0,0.0,0.2703080177307129,0.25890784999999994,4.672454357147217,4.343697080999997,0.024011611938476562,0.02383650199999998,0.6239655017852783,0.6096172619999951,0.0008265972137451172,0.0008216880000002647,0.011507987976074219,0.01143982500000007,0.16235661506652832,0.15155189500000077,2.3043782711029053,2.1347880250000006,0.08304357528686523,0.08263126700000001,1.7316005229949951,1.5868914009999973,0.08301806449890137,0.08260676000000089,1.7312281131744385,1.5865404020000007,0.9906832298136646,0.015724455937743187,644,0.015724455937743187,0.9906832298136646
14,0.12605042016806722,448,60.936974336,12.0,0.0,0.0,0.2630624771118164,0.25152682899999945,4.935516834259033,4.595223909999996,0.023256540298461914,0.023077784999999906,0.6472220420837402,0.632695046999995,0.0008080005645751953,0.0008034190000003605,0.012315988540649414,0.01224324400000043,0.16126108169555664,0.1502916669999994,2.465639352798462,2.285079692,0.0776681900024414,0.07728884700000016,1.8092687129974365,1.6641802479999974,0.07764315605163574,0.07726458099999967,1.8088712692260742,1.6638049830000003,0.9833333333333333,0.03006136603653431,600,0.03006136603653431,0.9833333333333333
15,0.13445378151260504,480,60.937416704,12.0,0.0,0.0,0.21291112899780273,0.2018481810000008,5.148427963256836,4.797072090999997,0.018743276596069336,0.018592597999999683,0.6659653186798096,0.6512876449999947,0.0007479190826416016,0.0007423830000004017,0.013063907623291016,0.012985627000000832,0.15331578254699707,0.14264113300000147,2.618955135345459,2.4277208250000015,0.04003620147705078,0.039806575000000066,1.8493049144744873,1.7039868229999975,0.040010929107666016,0.03978228899999969,1.8488821983337402,1.703587272,1.0,0.0010268453042954206,246,0.0010268453042954206,1.0
16,0.14285714285714285,512,60.937412608,12.0,0.0,0.0,0.2498328685760498,0.24001765999999947,5.398260831832886,5.037089750999996,0.021986007690429688,0.021807425000000435,0.6879513263702393,0.6730950699999951,0.0007975101470947266,0.0007918070000005883,0.013861417770385742,0.01377743400000142,0.15688204765319824,0.14761055000000134,2.7758371829986572,2.575331375000003,0.0700986385345459,0.06974226400000028,1.9194035530090332,1.7737290869999978,0.07007431983947754,0.06971861999999973,1.9189565181732178,1.7733058919999998,0.9962546816479401,0.005305802915245295,534,0.005305802915245295,0.9962546816479401
17,0.15126050420168066,544,60.937469952,12.0,0.0,0.0,0.2538774013519287,0.24330848900000035,5.6521382331848145,5.280398239999997,0.022943973541259766,0.022768136000001604,0.710895299911499,0.6958632059999967,0.0008091926574707031,0.0008032509999988946,0.014670610427856445,0.014580685000000315,0.15932202339172363,0.14929148999999953,2.935159206390381,2.7246228650000024,0.07073283195495605,0.07037880300000054,1.9901363849639893,1.8441078899999983,0.07070708274841309,0.0703543540000009,1.9896636009216309,1.8436602460000007,1.0,0.0035970236640423536,528,0.0035970236640423536,1.0
18,0.15966386554621848,576,60.93758464,12.0,0.0,0.0,0.26125502586364746,0.2505610919999999,5.913393259048462,5.530959331999997,0.027550458908081055,0.026792662000000078,0.7384457588195801,0.7226558679999968,0.000804901123046875,0.0007974669999999406,0.01547551155090332,0.015378152000000256,0.15921521186828613,0.14965809899999982,3.094374418258667,2.874280964000002,0.07361602783203125,0.07324668100000054,2.0637524127960205,1.9173545709999988,0.07359051704406738,0.07322202200000127,2.0632541179656982,1.916882268000002,0.9963898916967509,0.026155704632401466,554,0.026155704632401466,0.9963898916967509
19,0.16806722689075632,608,60.936527872,12.0,0.0,0.0,0.2887873649597168,0.2788066450000013,6.202180624008179,5.809765976999998,0.025711774826049805,0.02552371900000061,0.7641575336456299,0.7481795869999974,0.0008459091186523438,0.0008417329999996781,0.016321420669555664,0.016219884999999934,0.1641218662261963,0.15481055500000096,3.2584962844848633,3.029091519000003,0.0980381965637207,0.09756368899999934,2.161790609359741,2.014918259999998,0.09801244735717773,0.09753922899999878,2.161266565322876,2.0144214970000007,0.9962025316455696,0.020220497623085976,790,0.020220497623085976,0.9962025316455696
20,0.17647058823529413,640,60.936757248,12.0,0.0,0.0,0.2543153762817383,0.24446208099999822,6.456496000289917,6.054228057999996,0.02290821075439453,0.022735814000000687,0.7870657444000244,0.7709154009999981,0.0008063316345214844,0.0008002950000012277,0.01712775230407715,0.01702018000000116,0.1591188907623291,0.14981401400000038,3.4176151752471924,3.1789055330000036,0.07141280174255371,0.07104515400000011,2.233203411102295,2.0859634139999983,0.07138705253601074,0.07102053199999858,2.2326536178588867,2.0854420289999993,1.0,0.0011473324848338962,522,0.0011473324848338962,1.0
21,0.18487394957983194,672,60.937138176,12.0,0.0,0.0,0.27397823333740234,0.2622607600000002,6.730474233627319,6.316488817999996,0.023957014083862305,0.023778629999998913,0.8110227584838867,0.794694030999997,0.0008175373077392578,0.000813319000002366,0.017945289611816406,0.017833499000003528,0.1664745807647705,0.15535116299999885,3.584089756011963,3.3342566960000024,0.08264613151550293,0.08223726900000017,2.315849542617798,2.1682006829999985,0.08262133598327637,0.08221326600000012,2.315274953842163,2.1676552949999994,1.0,0.004308729432523251,634,0.004308729432523251,1.0
22,0.19327731092436976,704,60.936912896,12.0,0.0,0.0,0.23749017715454102,0.22548647400000021,6.96796441078186,6.5419752919999965,0.022361278533935547,0.02219341099999994,0.8333840370178223,0.816887441999997,0.0008008480072021484,0.0007950409999999408,0.018746137619018555,0.01862854000000347,0.15923666954040527,0.14770977700000287,3.743326425552368,3.4819664730000053,0.05501866340637207,0.05471753899999854,2.37086820602417,2.222918221999997,0.054987430572509766,0.05468756700000199,2.370262384414673,2.2223428620000014,1.0,0.0006224944954738021,352,0.0006224944954738021,1.0
23,0.20168067226890757,736,60.937015296,12.0,0.0,0.0,0.2908942699432373,0.28045822700000045,7.258858680725098,6.822433518999997,0.026215076446533203,0.02601867999999996,0.8595991134643555,0.8429061219999969,0.0008535385131835938,0.0008486520000019482,0.01959967613220215,0.019477192000005417,0.1647646427154541,0.15502740400000192,3.9080910682678223,3.636993877000007,0.09899163246154785,0.09849692299999901,2.4698598384857178,2.321415144999996,0.09896636009216309,0.09847285100000036,2.469228744506836,2.320815713000002,0.9987437185929648,0.005937238223850727,796,0.005937238223850727,0.9987437185929648
24,0.21008403361344538,768,60.937097216,12.0,0.0,0.0,0.2708008289337158,0.2593462690000017,7.5296595096588135,7.081779787999999,0.02806854248046875,0.02736233900000329,0.8876676559448242,0.8702684610000002,0.0008177757263183594,0.0008125689999971542,0.020417451858520508,0.02028976100000257,0.1617891788482666,0.15145403200000018,4.069880247116089,3.7884479090000074,0.08005738258361816,0.07965182499999912,2.549917221069336,2.401066969999995,0.0800325870513916,0.07962784200000073,2.5492613315582275,2.4004435550000025,0.99185667752443,0.013827591203153133,614,0.013827591203153133,0.99185667752443
25,0.2184873949579832,800,60.937125888,12.0,0.0,0.0,0.2551610469818115,0.24537642199999965,7.784820556640625,7.327156209999998,0.022895336151123047,0.022718354999998525,0.9105629920959473,0.8929868159999987,0.0008034706115722656,0.0007978319999999428,0.021220922470092773,0.021087593000002514,0.1588759422302246,0.14964532300000144,4.2287561893463135,3.938093232000009,0.07251763343811035,0.0721490849999995,2.6224348545074463,2.4732160549999946,0.07249236106872559,0.0721249549999996,2.621753692626953,2.472568510000002,0.9981203007518797,0.005665021948516369,532,0.005665021948516369,0.9981203007518797
26,0.226890756302521,832,60.93760512,12.0,0.0,0.0,0.29770636558532715,0.2788971250000003,8.082526922225952,7.606053334999999,0.025264978408813477,0.025077493000001283,0.9358279705047607,0.918064309,0.0008397102355957031,0.0008346200000026727,0.022060632705688477,0.021922213000005186,0.17269134521484375,0.1545655040000007,4.401447534561157,4.0926587360000095,0.09884095191955566,0.09835314100000048,2.721275806427002,2.571569195999995,0.0988156795501709,0.09832870100000335,2.720569372177124,2.5708972110000055,0.9910941475826972,0.017978986725211143,786,0.017978986725211143,0.9910941475826972
27,0.23529411764705882,864,60.93817856,12.0,0.0,0.0,0.26114606857299805,0.23820377899999912,8.34367299079895,7.844257113999998,0.02287459373474121,0.022701808000000767,0.958702564239502,0.9407661170000008,0.0007975101470947266,0.000792210999996712,0.022858142852783203,0.022714424000001898,0.17226028442382812,0.14986775800000274,4.573707818984985,4.242526494000012,0.06514525413513184,0.0647763370000014,2.786421060562134,2.6363455329999965,0.06512022018432617,0.06475271000000049,2.78568959236145,2.635649921000006,0.9978165938864629,0.008108626119792461,458,0.008108626119792461,0.9978165938864629
28,0.24369747899159663,896,60.93842432,12.0,0.0,0.0,0.31780052185058594,0.2969294170000012,8.661473512649536,8.141186530999999,0.02734661102294922,0.02714704199999929,0.9860491752624512,0.9679131590000001,0.0008680820465087891,0.000863244999997903,0.023726224899291992,0.0235776689999998,0.17864680290222168,0.15852858199999886,4.752354621887207,4.401055076000011,0.1108701229095459,0.11032440200000337,2.8972911834716797,2.746669935,0.11084485054016113,0.1102999330000003,2.8965344429016113,2.7459498540000062,1.0,0.0036550031509250402,888,0.0036550031509250402,1.0
29,0.25210084033613445,928,60.93801472,12.0,0.0,0.0,0.27153635025024414,0.25931024000000136,8.93300986289978,8.400496771,0.023518085479736328,0.023339839000001916,1.0095672607421875,0.991252998000002,0.0008168220520019531,0.0008114790000028904,0.024543046951293945,0.02438914800000269,0.1630864143371582,0.15146725500000002,4.915441036224365,4.552522331000011,0.08404684066772461,0.08362585999999794,2.9813380241394043,2.830295794999998,0.08402204513549805,0.0836020760000018,2.9805564880371094,2.829551930000008,1.0,0.002304303925484419,636,0.002304303925484419,1.0
30,0.2605042016806723,960,60.939239424,12.0,0.0,0.0,0.26969456672668457,0.24056958599999945,9.202704429626465,8.641066357,0.021967649459838867,0.021798509999999993,1.0315349102020264,1.013051508000002,0.0008015632629394531,0.0007961969999996654,0.0253446102142334,0.025185345000002357,0.17788910865783691,0.14929501499999986,5.093330144882202,4.701817346000011,0.06896734237670898,0.06861347599999945,3.0503053665161133,2.8989092709999973,0.06894183158874512,0.06858924999999871,3.0494983196258545,2.8981411800000068,1.0,0.0017894103657454252,520,0.0017894103657454252,1.0
31,0.2689075630252101,992,60.939198464,12.0,0.0,0.0,0.26181888580322266,0.249489803000003,9.464523315429688,8.890556160000003,0.02777266502380371,0.0270302299999976,1.05930757522583,1.0400817379999996,0.0008120536804199219,0.0008065489999999897,0.02615666389465332,0.025991894000002347,0.16237235069274902,0.15115829999999875,5.255702495574951,4.85297564600001,0.0707859992980957,0.0704275420000009,3.121091365814209,2.969336812999998,0.07075977325439453,0.07040201300000248,3.120258092880249,2.9685431930000092,0.9961240310077519,0.009267156943678856,516,0.009267156943678856,0.9961240310077519
32,0.2773109243697479,1024,60.939251712,12.0,0.0,0.0,0.27202630043029785,0.26149879200000115,9.736549615859985,9.152054952000004,0.023758888244628906,0.023576498000000612,1.083066463470459,1.0636582360000002,0.0008227825164794922,0.0008171189999970352,0.026979446411132812,0.026809012999999382,0.16111040115356445,0.15121042100000182,5.416812896728516,5.004186067000012,0.08626580238342285,0.08582814100000036,3.207357168197632,3.0551649539999985,0.08624053001403809,0.08580390400000226,3.206498622894287,3.0543470970000115,0.9970238095238095,0.007506710477173328,672,0.007506710477173328,0.9970238095238095
33,0.2857142857142857,1056,60.939317248,12.0,0.0,0.0,0.25271105766296387,0.234599639999999,9.98926067352295,9.386654592000003,0.022059202194213867,0.0218877820000003,1.1051256656646729,1.0855460180000005,0.0007951259613037109,0.0007898019999998951,0.027774572372436523,0.027598814999999277,0.1664891242980957,0.14888404699999924,5.583302021026611,5.153070114000011,0.06330013275146484,0.06297283099999973,3.2706573009490967,3.1181377849999983,0.06327533721923828,0.06294914400000096,3.2697739601135254,3.1172962410000125,0.9977578475336323,0.0039267586544156075,446,0.0039267586544156075,0.9977578475336323
34,0.29411764705882354,1088,60.938768384,12.0,0.0,0.0,0.2543063163757324,0.2426209539999995,10.243566989898682,9.629275546000002,0.022687673568725586,0.022514029999999963,1.1278133392333984,1.1080600480000005,0.0007994174957275391,0.0007946939999996516,0.028573989868164062,0.02839350899999893,0.16170763969421387,0.15058120200000147,5.745009660720825,5.303651316000012,0.06903600692749023,0.06865789200000094,3.339693307876587,3.186795676999999,0.06901097297668457,0.06863374899999997,3.33878493309021,3.1859299900000124,1.0,0.004274564329534769,504,0.004274564329534769,1.0
35,0.3025210084033613,1120,60.939206656,12.0,0.0,0.0,0.24474120140075684,0.23303582699999836,10.488308191299438,9.862311373,0.021814584732055664,0.021641801999997767,1.149627923965454,1.1297018499999982,0.0007996559143066406,0.0007943839999988711,0.029373645782470703,0.0291878929999978,0.1601543426513672,0.14895674599999964,5.905164003372192,5.452608062000012,0.0619046688079834,0.06157735100000039,3.4015979766845703,3.2483730279999996,0.06187939643859863,0.061553065000001794,3.4006643295288086,3.247483055000014,0.975,0.07248599082231522,440,0.07248599082231522,0.975
36,0.31092436974789917,1152,60.939231232,12.0,0.0,0.0,0.24575519561767578,0.23482273099999773,10.734063386917114,10.097134103999998,0.02272200584411621,0.022556100999999273,1.1723499298095703,1.1522579509999975,0.0007932186126708984,0.0007873689999975397,0.0301668643951416,0.02997526199999534,0.15998220443725586,0.14956220999999914,6.065146207809448,5.602170272000011,0.06218862533569336,0.061850457000002024,3.4637866020202637,3.3102234850000016,0.062163591384887695,0.06182647199999991,3.4628279209136963,3.309309527000014,1.0,0.00035218792618252337,430,0.00035218792618252337,1.0
37,0.31932773109243695,1184,60.939374592,12.0,0.0,0.0,0.2770395278930664,0.2639407329999983,11.01110291481018,10.361074836999997,0.028886795043945312,0.02816161699999853,1.2012367248535156,1.180419567999996,0.0008382797241210938,0.0008299540000002992,0.031005144119262695,0.03080521599999564,0.16483831405639648,0.1528988809999987,6.229984521865845,5.75506915300001,0.08240652084350586,0.08198360599999788,3.5461931228637695,3.3922070909999995,0.0823817253112793,0.08195974499999892,3.5452096462249756,3.391269272000013,0.996742671009772,0.008395202457904816,614,0.008395202457904816,0.996742671009772
38,0.3277310924369748,1216,60.937744384,12.0,0.0,0.0,0.2513453960418701,0.2400111729999992,11.26244831085205,10.601086009999996,0.022201061248779297,0.022031991999998723,1.223437786102295,1.2024515599999948,0.0007956027984619141,0.0007898759999989124,0.03180074691772461,0.03159509199999455,0.15935182571411133,0.1485712680000013,6.389336347579956,5.903640421000011,0.06892871856689453,0.06855253399999839,3.615121841430664,3.460759624999998,0.06890344619750977,0.06852853699999883,3.6141130924224854,3.459797809000012,0.9980392156862745,0.010354545898735523,510,0.010354545898735523,0.9980392156862745
39,0.33613445378151263,1248,60.937326592,12.0,0.0,0.0,0.24475646018981934,0.2320958520000005,11.50720477104187,10.833181861999996,0.02196502685546875,0.021798406999998576,1.2454028129577637,1.2242499669999933,0.0007846355438232422,0.0007800820000021247,0.03258538246154785,0.032375173999996676,0.16082382202148438,0.14865900599999904,6.55016016960144,6.05229942700001,0.06111454963684082,0.06079204699999963,3.676236391067505,3.5215516719999975,0.061089515686035156,0.06076794899999882,3.6752026081085205,3.5205657580000107,0.9817351598173516,0.11110695451498032,438,0.11110695451498032,0.9817351598173516
40,0.3445378151260504,1280,60.937244672,12.0,0.0,0.0,0.25345444679260254,0.2416891630000002,11.760659217834473,11.074871024999997,0.022424697875976562,0.02225365299999993,1.2678275108337402,1.2465036199999933,0.0007905960083007812,0.0007907480000000078,0.03337597846984863,0.033165921999996684,0.16095209121704102,0.14972075000000018,6.7111122608184814,6.20202017700001,0.06922030448913574,0.0688586959999995,3.7454566955566406,3.590410367999997,0.06919527053833008,0.06883484000000095,3.7443978786468506,3.5894005980000117,0.9941860465116279,0.01852593570947647,516,0.01852593570947647,0.9941860465116279
41,0.35294117647058826,1312,60.93869056,12.0,0.0,0.0,0.25937747955322266,0.24881260899999802,12.020036697387695,11.323683633999995,0.02371692657470703,0.023536475000000223,1.2915444374084473,1.2700400949999935,0.0008137226104736328,0.0008084749999994756,0.034189701080322266,0.03397439699999616,0.16120052337646484,0.15119582600000214,6.872312784194946,6.353216003000012,0.073577880859375,0.0732061869999967,3.8190345764160156,3.6636165549999937,0.07355213165283203,0.07318136700000011,3.8179500102996826,3.6625819650000118,0.9964285714285714,0.015517505817115307,560,0.015517505817115307,0.9964285714285714
42,0.36134453781512604,1344,60.938539008,12.0,0.0,0.0,0.28656935691833496,0.2755132549999999,12.30660605430603,11.599196888999995,0.02484917640686035,0.024659343999999805,1.3163936138153076,1.2946994389999933,0.0008356571197509766,0.0008299839999992287,0.03502535820007324,0.03480438099999539,0.16362333297729492,0.15326542199999693,7.035936117172241,6.506481425000009,0.09719252586364746,0.09669214499999867,3.916227102279663,3.7603086999999924,0.0971672534942627,0.09666795700000108,3.9151172637939453,3.759249922000013,0.9923857868020305,0.014314902946352959,788,0.014314902946352959,0.9923857868020305
43,0.3697478991596639,1376,60.939194368,12.0,0.0,0.0,0.27727794647216797,0.2643852299999985,12.583884000778198,11.863582118999993,0.027680158615112305,0.02648818200000136,1.34407377243042,1.3211876209999946,0.0008199214935302734,0.0008139500000012845,0.035845279693603516,0.03561833099999667,0.16243267059326172,0.15117306900000216,7.198368787765503,6.6576544940000115,0.08627629280090332,0.08584373500000098,4.002503395080566,3.8461524349999934,0.08625054359436035,0.08581945999999974,4.001367807388306,3.8450693820000126,0.997093023255814,0.00873697642236948,688,0.00873697642236948,0.997093023255814
44,0.37815126050420167,1408,60.93899776,12.0,0.0,0.0,0.2546730041503906,0.24269235799999933,12.838557004928589,12.106274476999992,0.02257394790649414,0.0224000800000006,1.366647720336914,1.3435877009999952,0.0007982254028320312,0.000798467000002745,0.03664350509643555,0.03641679799999942,0.16132521629333496,0.1498871219999991,7.359694004058838,6.807541616000011,0.06990790367126465,0.06954093899999947,4.072411298751831,3.915693373999993,0.06988286972045898,0.06951730800000178,4.071250677108765,3.9145866900000144,0.9961832061068703,0.01352462638169527,524,0.01352462638169527,0.9961832061068703
45,0.3865546218487395,1440,60.938829824,12.0,0.0,0.0,0.2891421318054199,0.27168090199999995,13.127699136734009,12.377955378999992,0.024806499481201172,0.024616126999998045,1.3914542198181152,1.3682038279999933,0.0008378028869628906,0.0008333000000000368,0.03748130798339844,0.037250097999999454,0.1697537899017334,0.1537776270000002,7.529447793960571,6.961319243000011,0.09367489814758301,0.09238716299999794,4.166086196899414,4.008080536999991,0.09364938735961914,0.09236294700000158,4.164900064468384,4.006949637000016,0.9959128065395095,0.014698486775159836,734,0.014698486775159836,0.9959128065395095
46,0.3949579831932773,1472,60.938661888,12.0,0.0,0.0,0.24711346626281738,0.2345289409999971,13.374812602996826,12.61248431999999,0.02170729637145996,0.021536996999998337,1.4131615161895752,1.3897408249999916,0.0007841587066650391,0.0007842169999996429,0.03826546669006348,0.0380343149999991,0.1606757640838623,0.14859986699999794,7.690123558044434,7.109919110000009,0.06387805938720703,0.0635415590000008,4.229964256286621,4.071622095999992,0.06385302543640137,0.06351787499999872,4.228753089904785,4.070467512000015,1.0,0.000553815218154341,452,0.000553815218154341,1.0
47,0.40336134453781514,1504,60.938919936,12.0,0.0,0.0,0.24752497673034668,0.225736217999998,13.622337579727173,12.838220537999987,0.021601438522338867,0.021438695000000507,1.434762954711914,1.4111795199999921,0.0007786750793457031,0.0007787199999995664,0.03904414176940918,0.03881303499999866,0.16983342170715332,0.14850788900000111,7.859956979751587,7.25842699900001,0.055243492126464844,0.05494541000000197,4.285207748413086,4.126567505999994,0.055219411849975586,0.0549216099999974,4.283972501754761,4.125389122000012,0.9972527472527473,0.005371426232159138,364,0.005371426232159138,0.9972527472527473
