iter,epoch,first_entry,cpu_mem,cpu_mem_perc,gpu_mem,gpu_mem_perc,iteration_time,iteration_time_cpu,iteration_time_sum,iteration_time_sum_cpu,load_time,load_time_cpu,load_time_sum,load_time_sum_cpu,model_time,model_time_cpu,model_time_sum,model_time_sum_cpu,model_forward_time,model_forward_time_cpu,model_forward_time_sum,model_forward_time_sum_cpu,edge_accuracy,edge_loss,edge_count,loss,accuracy
0,0.008403361344537815,0,58.097983488,11.5,0.0,0.0,0.09712982177734375,0.09655177399997683,581.7065963745117,577.6677921329989,0.026738643646240234,0.026537336999922445,135.7006983757019,134.31559858899703,0.07034921646118164,0.0699746770000047,445.75613260269165,443.11494328900295,0.07032370567321777,0.0699496199999885,445.58256912231445,442.95111713999836,0.9920948616600791,0.013263380154967308,506,0.013263380154967308,0.9920948616600791
1,0.01680672268907563,32,58.09901568,11.5,0.0,0.0,0.09605598449707031,0.09547725999993872,581.8026523590088,577.7632693929988,0.0225832462310791,0.022412142000007407,135.72328162193298,134.33801073099704,0.07343196868896484,0.07302610099998219,445.8295645713806,443.18796939000293,0.07340049743652344,0.0729961799999046,445.655969619751,443.02411331999826,1.0,0.003952799830585718,536,0.003952799830585718,1.0
2,0.025210084033613446,64,58.099560448,11.5,0.0,0.0,0.08969593048095703,0.0891677829999935,581.8923482894897,577.8524371759988,0.021532297134399414,0.02137526900003195,135.74481391906738,134.35938599999707,0.06811952590942383,0.06775004600001466,445.89768409729004,443.25571943600295,0.06809067726135254,0.06772245900003782,445.72406029701233,443.0918357789983,1.0,0.006375332362949848,494,0.006375332362949848,1.0
3,0.03361344537815126,96,58.099560448,11.5,0.0,0.0,0.1138455867767334,0.1131868709999253,582.0061938762665,577.9656240469988,0.024518728256225586,0.02433947999998054,135.7693326473236,134.38372547999705,0.0892801284790039,0.08880831900000885,445.98696422576904,443.34452775500296,0.08925414085388184,0.08878340899991599,445.8133144378662,443.1806191879982,0.9956011730205279,0.012413203716278076,682,0.012413203716278076,0.9956011730205279
4,0.04201680672268908,128,58.101108736,11.5,0.0,0.0,0.09729361534118652,0.096726536999995,582.1034874916077,578.0623505839988,0.023523807525634766,0.023352418999934343,135.79285645484924,134.407077898997,0.07373046875,0.0733363060001011,446.06069469451904,443.41786406100306,0.07370400428771973,0.07331101100010073,445.88701844215393,443.2539301989983,1.0,0.006356693804264069,538,0.006356693804264069,1.0
5,0.05042016806722689,160,58.102140928,11.5,0.0,0.0,0.12063407897949219,0.11997034099999837,582.2241215705872,578.1823209249987,0.02421855926513672,0.02404072499996346,135.81707501411438,134.43111862399695,0.09637641906738281,0.0958920540000463,446.1570711135864,443.5137561150031,0.09634971618652344,0.09586680699999306,445.98336815834045,443.3497970059983,0.9973890339425587,0.009802279993891716,766,0.009802279993891716,0.9973890339425587
6,0.058823529411764705,192,58.102566912,11.5,0.0,0.0,0.1165323257446289,0.11586131900003238,582.3406538963318,578.2981822439988,0.02706766128540039,0.02686904899996989,135.84414267539978,134.45798767299692,0.08942508697509766,0.08895420500005002,446.2464962005615,443.60271032000315,0.08939909934997559,0.0889291470000444,446.07276725769043,443.43872615299836,0.9943181818181818,0.0143491355702281,704,0.0143491355702281,0.9943181818181818
7,0.06722689075630252,224,58.103627776,11.5,0.0,0.0,0.07408499717712402,0.07362968100005673,582.4147388935089,578.3718119249988,0.02032637596130371,0.02016778899997007,135.86446905136108,134.4781554619969,0.053719282150268555,0.053424407000079555,446.3002154827118,443.65613472700323,0.05369281768798828,0.053399259999991955,446.1264600753784,443.49212541299835,1.0,0.0019682464189827442,360,0.0019682464189827442,1.0
8,0.07563025210084033,256,58.104188928,11.5,0.0,0.0,0.0773615837097168,0.07689325299998018,582.4921004772186,578.4487051779988,0.019806623458862305,0.019668012000011004,135.88427567481995,134.4978234739969,0.05751681327819824,0.05718882399992253,446.35773229599,443.71332355100316,0.05749082565307617,0.05716388700000152,446.1839509010315,443.54928929999835,0.9949748743718593,0.016477541998028755,398,0.016477541998028755,0.9949748743718593
9,0.08403361344537816,288,58.104705024,11.5,0.0,0.0,0.1056070327758789,0.10500646200000574,582.5977075099945,578.5537116399988,0.023602008819580078,0.023426281999945786,135.90787768363953,134.52124975599685,0.08196640014648438,0.08154338399992866,446.4396986961365,443.7948669350031,0.08194088935852051,0.08151902700001301,446.26589179039,443.63080832699836,0.9807073954983923,0.051977407187223434,622,0.051977407187223434,0.9807073954983923
