iter,epoch,first_entry,cpu_mem,cpu_mem_perc,gpu_mem,gpu_mem_perc,iteration_time,iteration_time_cpu,iteration_time_sum,iteration_time_sum_cpu,load_time,load_time_cpu,load_time_sum,load_time_sum_cpu,model_time,model_time_cpu,model_time_sum,model_time_sum_cpu,model_forward_time,model_forward_time_cpu,model_forward_time_sum,model_forward_time_sum_cpu,edge_accuracy,edge_loss,edge_count,loss,accuracy
0,0.008403361344537815,0,57.821331456,11.4,0.0,0.0,0.09773778915405273,0.09715347899998505,291.8729476928711,289.6081014769997,0.02712416648864746,0.026928621000024577,68.15910840034485,67.30019211699927,0.07056927680969238,0.07018277500003478,223.58600854873657,222.1864159279999,0.07054018974304199,0.07015484900000502,223.49663281440735,222.10217133499773,1.0,0.0041506183333694935,506,0.0041506183333694935,1.0
1,0.01680672268907563,32,57.822007296,11.4,0.0,0.0,0.09574651718139648,0.09520469699998557,291.9686942100525,289.7033061739997,0.022808551788330078,0.022627814999964357,68.18191695213318,67.32281993199923,0.07289457321166992,0.07253523600002154,223.65890312194824,222.2589511639999,0.07286477088928223,0.07250725599999441,223.56949758529663,222.17467859099773,1.0,0.0018579631578177214,536,0.0018579631578177214,1.0
2,0.025210084033613446,64,57.82183936,11.4,0.0,0.0,0.08961844444274902,0.08909624500000746,292.05831265449524,289.7924024189997,0.0213925838470459,0.021240346000013233,68.20330953598022,67.34406027799925,0.06818318367004395,0.06781544799997619,223.7270863056183,222.3267666119999,0.06815528869628906,0.0677886550000153,223.63765287399292,222.24246724599774,1.0,0.0006885972106829286,494,0.0006885972106829286,1.0
3,0.03361344537815126,96,57.822355456,11.4,0.0,0.0,0.1139841079711914,0.11331989900003236,292.17229676246643,289.90572231799973,0.02448582649230957,0.02430493399998568,68.22779536247253,67.36836521199923,0.08945560455322266,0.08897453399998767,223.8165419101715,222.41574114599987,0.08942341804504395,0.0889441929999748,223.72707629203796,222.33141143899772,0.9970674486803519,0.004173255991190672,682,0.004173255991190672,0.9970674486803519
4,0.04201680672268908,128,57.822871552,11.4,0.0,0.0,0.0983266830444336,0.09775410499997861,292.27062344551086,290.0034764229997,0.023707866668701172,0.02353436399999964,68.25150322914124,67.39189957599923,0.07457494735717773,0.07417806199998722,223.8911168575287,222.48991920799986,0.07454514503479004,0.0741493680000076,223.80162143707275,222.40556080699773,0.9981412639405205,0.006163523066788912,538,0.006163523066788912,0.9981412639405205
5,0.05042016806722689,160,57.823387648,11.4,0.0,0.0,0.12121367454528809,0.12050375299997995,292.39183712005615,290.1239801759997,0.024356365203857422,0.024170889999993506,68.27585959434509,67.41607046599923,0.09681344032287598,0.09629030600001443,223.98793029785156,222.58620951399988,0.09677457809448242,0.09625843899999609,223.89839601516724,222.50181924599772,0.9947780678851175,0.011342348530888557,766,0.011342348530888557,0.9947780678851175
6,0.058823529411764705,192,57.823903744,11.4,0.0,0.0,0.11727428436279297,0.1166087349999998,292.50911140441895,290.2405889109997,0.027394533157348633,0.027195905999974457,68.30325412750244,67.4432663719992,0.08983302116394043,0.08936812899997904,224.0777633190155,222.67557764299985,0.08980011940002441,0.08933690700001762,223.98819613456726,222.59115615299774,0.9971590909090909,0.009990976192057133,704,0.009990976192057133,0.9971590909090909
7,0.06722689075630252,224,57.823903744,11.4,0.0,0.0,0.07538366317749023,0.07489235899998903,292.58449506759644,290.3154812699997,0.0205843448638916,0.020428761000005125,68.32383847236633,67.4636951329992,0.054753780364990234,0.05442017799998666,224.1325170993805,222.72999782099984,0.05471658706665039,0.054385712999987845,224.0429127216339,222.64554186599773,1.0,0.0015422218712046742,360,0.0015422218712046742,1.0
8,0.07563025210084033,256,57.84506368,11.4,0.0,0.0,0.07876348495483398,0.07822906799998464,292.66325855255127,290.39371033799966,0.02042984962463379,0.020260815000028742,68.34426832199097,67.48395594799923,0.058284759521484375,0.057921604999989995,224.19080185890198,222.78791942599983,0.05824851989746094,0.05788677100002815,224.10116124153137,222.70342863699776,0.9949748743718593,0.009932915680110455,398,0.009932915680110455,0.9949748743718593
9,0.08403361344537816,288,57.866838016,11.4,0.0,0.0,0.10690617561340332,0.10628117100003465,292.7701647281647,290.4999915089997,0.02404022216796875,0.023855292000007466,68.36830854415894,67.50781123999924,0.08281755447387695,0.082379823999986,224.27361941337585,222.87029924999982,0.08278584480285645,0.0823502559999838,224.18394708633423,222.78577889299774,0.977491961414791,0.06796762347221375,622,0.06796762347221375,0.977491961414791
10,0.09243697478991597,320,57.879740416,11.4,0.0,0.0,0.10429263114929199,0.10365606900001012,292.87445735931396,290.6036475779997,0.023955821990966797,0.023768664000044737,68.3922643661499,67.53157990399929,0.08028960227966309,0.07984272499999179,224.35390901565552,222.9501419749998,0.08025360107421875,0.07980924800000366,224.26420068740845,222.86558814099774,0.9931740614334471,0.011687041260302067,586,0.011687041260302067,0.9931740614334471
