iter,epoch,first_entry,cpu_mem,cpu_mem_perc,gpu_mem,gpu_mem_perc,iteration_time,iteration_time_cpu,iteration_time_sum,iteration_time_sum_cpu,load_time,load_time_cpu,load_time_sum,load_time_sum_cpu,model_time,model_time_cpu,model_time_sum,model_time_sum_cpu,model_forward_time,model_forward_time_cpu,model_forward_time_sum,model_forward_time_sum_cpu,edge_accuracy,edge_loss,edge_count,loss,accuracy
0,0.008403361344537815,0,18.392834048,2.4,0.0,0.0,0.07838797569274902,0.07791120400000295,146.83585333824158,145.51319408900048,0.021737098693847656,0.02158996000000002,34.501853227615356,34.18904879399999,0.05661487579345703,0.05628719200001342,112.27383708953857,111.26801474299985,0.05659341812133789,0.05626647799999773,112.23317074775696,111.23031813400016,0.9683794466403162,0.10239339619874954,506,0.10239339619874954,0.9683794466403162
1,0.01680672268907563,32,18.392702976,2.4,0.0,0.0,0.07674431800842285,0.07627365799999097,146.91259765625,145.58946774700047,0.018485069274902344,0.018342764999999872,34.52033829689026,34.20739155899999,0.05822587013244629,0.05789943700000322,112.33206295967102,111.32591417999986,0.05820441246032715,0.05787870699998621,112.29137516021729,111.28819684100014,0.9832089552238806,0.09237842261791229,536,0.09237842261791229,0.9832089552238806
2,0.025210084033613446,64,18.392768512,2.4,0.0,0.0,0.07217669486999512,0.07171098599999937,146.98477435112,145.66117873300047,0.01748490333557129,0.01734835200002749,34.53782320022583,34.224739911000015,0.0546574592590332,0.05433060600000772,112.38672041893005,111.38024478599986,0.05463552474975586,0.05430970099999399,112.34601068496704,111.34250654200014,0.9574898785425101,0.12074922770261765,494,0.12074922770261765,0.9574898785425101
3,0.03361344537815126,96,18.392702976,2.4,0.0,0.0,0.0917060375213623,0.0910453319999931,147.07648038864136,145.75222406500046,0.020006418228149414,0.019856164999993098,34.55782961845398,34.24459607600001,0.07166647911071777,0.07115754499997706,112.45838689804077,111.45140233099984,0.07164406776428223,0.07113635299998577,112.41765475273132,111.41364289500012,0.9589442815249267,0.12115717679262161,682,0.12115717679262161,0.9589442815249267
4,0.04201680672268908,128,18.393161728,2.4,0.0,0.0,0.07848024368286133,0.07804167699998743,147.15496063232422,145.83026574200045,0.019225597381591797,0.019080145000003768,34.57705521583557,34.26367622100001,0.05922126770019531,0.05892997500001229,112.51760816574097,111.51033230599985,0.05919837951660156,0.05890864500000248,112.47685313224792,111.47255154000013,0.9758364312267658,0.09968686103820801,538,0.09968686103820801,0.9758364312267658
5,0.05042016806722689,160,18.393284608,2.4,0.0,0.0,0.09709525108337402,0.09651757699998598,147.2520558834076,145.92678331900044,0.019754648208618164,0.019611244999993005,34.59680986404419,34.283287466000004,0.07730722427368164,0.07687475200000904,112.59491539001465,111.58720705799986,0.0772860050201416,0.07685405399999468,112.55413913726807,111.54940559400012,0.9673629242819843,0.111465223133564,766,0.111465223133564,0.9673629242819843
6,0.058823529411764705,192,18.389762048,2.4,0.0,0.0,0.09488344192504883,0.0943229380000048,147.34693932533264,146.02110625700044,0.022501468658447266,0.022331920999988597,34.61931133270264,34.30561938699999,0.07234668731689453,0.07195752399999833,112.66726207733154,111.65916458199986,0.07228350639343262,0.07192981500000428,112.6264226436615,111.62133540900012,0.9758522727272727,0.09355685114860535,704,0.09355685114860535,0.9758522727272727
7,0.06722689075630252,224,18.389696512,2.4,0.0,0.0,0.060337066650390625,0.05995961299998953,147.40727639198303,146.08106587000043,0.01663827896118164,0.016509331000008842,34.63594961166382,34.322128718,0.043665409088134766,0.04341887800001132,112.71092748641968,111.70258345999987,0.04364371299743652,0.04339838900000359,112.67006635665894,111.66473379800013,0.9805555555555555,0.09220190346240997,360,0.09220190346240997,0.9805555555555555
8,0.07563025210084033,256,18.389762048,2.4,0.0,0.0,0.06299281120300293,0.06243644200000631,147.47026920318604,146.14350231200044,0.01616501808166504,0.016046489000018482,34.65211462974548,34.33817520700002,0.046794891357421875,0.04635897900001851,112.7577223777771,111.74894243899989,0.04677295684814453,0.0463382769999896,112.71683931350708,111.71107207500012,0.9698492462311558,0.11475147306919098,398,0.11475147306919098,0.9698492462311558
9,0.08403361344537816,288,18.389311488,2.4,0.0,0.0,0.085235595703125,0.08472335700000144,147.55550479888916,146.22822566900044,0.019248008728027344,0.019105044000014004,34.67136263847351,34.357280251000034,0.06595492362976074,0.06558738100000028,112.82367730140686,111.81452981999989,0.06593179702758789,0.06556578199999308,112.78277111053467,111.77663785700011,0.9581993569131833,0.12954238057136536,622,0.12954238057136536,0.9581993569131833
10,0.09243697478991597,320,18.389696512,2.4,0.0,0.0,0.082916259765625,0.08245179499999722,147.63842105865479,146.31067746400043,0.019368410110473633,0.019228319000006877,34.690731048583984,34.37650857000004,0.06351542472839355,0.0631924890000164,112.88719272613525,111.8777223089999,0.0634925365447998,0.06317119299998808,112.84626364707947,111.8398090500001,0.962457337883959,0.11673972010612488,586,0.11673972010612488,0.962457337883959
11,0.10084033613445378,352,18.38972928,2.4,0.0,0.0,0.07628774642944336,0.07582776899999999,147.71470880508423,146.38650523300043,0.01825690269470215,0.01811426400001892,34.70898795127869,34.39462283400006,0.05799746513366699,0.057682067999991204,112.94519019126892,111.9354043769999,0.05797600746154785,0.05766163699999538,112.90423965454102,111.8974706870001,0.9695817490494296,0.10301192849874496,526,0.10301192849874496,0.9695817490494296
12,0.1092436974789916,384,18.38972928,2.4,0.0,0.0,0.08263063430786133,0.08213200000000143,147.7973394393921,146.46863723300044,0.021791458129882812,0.02163348900000983,34.73077940940857,34.41625632300007,0.0608060359954834,0.06046721900000307,113.0059962272644,111.9958715959999,0.060784339904785156,0.06044639500001381,112.9650239944458,111.95791708200011,0.9695340501792115,0.10383579134941101,558,0.10383579134941101,0.9695340501792115
13,0.11764705882352941,416,18.389696512,2.4,0.0,0.0,0.08722162246704102,0.08670354000000202,147.88456106185913,146.55534077300044,0.019474029541015625,0.019333377999998902,34.750253438949585,34.43558970100007,0.06771445274353027,0.06733819200002245,113.07371068000793,112.06320978799992,0.06769251823425293,0.06731746099998759,113.03271651268005,112.0252345430001,0.9627329192546584,0.10681194067001343,644,0.10681194067001343,0.9627329192546584
14,0.12605042016806722,448,18.389794816,2.4,0.0,0.0,0.08210301399230957,0.08161062100001004,147.96666407585144,146.63695139400045,0.018851518630981445,0.01870234399999049,34.769104957580566,34.45429204500006,0.06321835517883301,0.06287693699999863,113.13692903518677,112.12608672499992,0.06319642066955566,0.06285622499999022,113.09591293334961,112.08809076800009,0.9466666666666667,0.1319243311882019,600,0.1319243311882019,0.9466666666666667
15,0.13445378151260504,480,18.389696512,2.4,0.0,0.0,0.0482172966003418,0.04792751300001896,148.01488137245178,146.68487890700047,0.015128850936889648,0.015010088999986237,34.784233808517456,34.469302134000046,0.03305506706237793,0.03288586499999724,113.16998410224915,112.15897258999992,0.033032894134521484,0.03286509900001988,113.12894582748413,112.1209558670001,0.975609756097561,0.09430941194295883,246,0.09430941194295883,0.975609756097561
16,0.14285714285714285,512,18.38972928,2.4,0.0,0.0,0.07541346549987793,0.07496261699998286,148.09029483795166,146.75984152400045,0.01782703399658203,0.017698899999999185,34.80206084251404,34.487001034000045,0.05755305290222168,0.05723217199999908,113.22753715515137,112.21620476199992,0.05753064155578613,0.057211022000018374,113.18647646903992,112.17816688900012,0.9831460674157303,0.09001918882131577,534,0.09001918882131577,0.9831460674157303
17,0.15126050420168066,544,18.389897216,2.4,0.0,0.0,0.07684612274169922,0.07626755600000479,148.16714096069336,146.83610908000045,0.01848745346069336,0.018350752000003467,34.82054829597473,34.50535178600005,0.05832624435424805,0.05788606899997717,113.28586339950562,112.2740908309999,0.0583040714263916,0.05786505400001829,113.24478054046631,112.23603194300014,0.9715909090909091,0.09083226323127747,528,0.09083226323127747,0.9715909090909091
18,0.15966386554621848,576,18.389864448,2.4,0.0,0.0,0.08222818374633789,0.0817198580000138,148.2493691444397,146.91782893800047,0.021619558334350586,0.021459464999992406,34.84216785430908,34.52681125100004,0.06057572364807129,0.06022937400001638,113.34643912315369,112.33432020499991,0.060553789138793945,0.06020853300000795,113.3053343296051,112.29624047600015,0.9711191335740073,0.10214579850435257,554,0.10214579850435257,0.9711191335740073
19,0.16806722689075632,608,18.389864448,2.4,0.0,0.0,0.10094761848449707,0.10037695400001212,148.3503167629242,147.01820589200048,0.020817995071411133,0.020673192000003837,34.86298584938049,34.547484443000045,0.08009624481201172,0.07967198000000053,113.4265353679657,112.41399218499991,0.08006715774536133,0.0796500460000118,113.38540148735046,112.37589052200016,0.9784810126582278,0.08765288442373276,790,0.08765288442373276,0.9784810126582278
20,0.17647058823529413,640,18.38974976,2.4,0.0,0.0,0.07714056968688965,0.07667622099998539,148.42745733261108,147.09488211300047,0.018570661544799805,0.018436884000010423,34.88155651092529,34.565921327000055,0.05853629112243652,0.058207609999982424,113.48507165908813,112.4721997949999,0.05851435661315918,0.058186478999999736,113.44391584396362,112.43407700100016,0.9693486590038314,0.10008785128593445,522,0.10008785128593445,0.9693486590038314
21,0.18487394957983194,672,18.389716992,2.4,0.0,0.0,0.08738017082214355,0.08667530400001056,148.51483750343323,147.18155741700048,0.01963210105895996,0.01935819700000252,34.90118861198425,34.58527952400006,0.06771516799926758,0.06728582499999902,113.5527868270874,112.5394856199999,0.06769251823425293,0.06726466800000708,113.51160836219788,112.50134166900017,0.973186119873817,0.09118051081895828,634,0.09118051081895828,0.973186119873817
22,0.19327731092436976,704,18.389684224,2.4,0.0,0.0,0.06180262565612793,0.06141285999999013,148.57664012908936,147.24297027700047,0.017612934112548828,0.017481610000004366,34.9188015460968,34.60276113400006,0.04415702819824219,0.04389991300001839,113.59694385528564,112.58338553299991,0.04413485527038574,0.0438789970000073,113.55574321746826,112.54522066600018,0.9829545454545454,0.07618936896324158,352,0.07618936896324158,0.9829545454545454
23,0.20168067226890757,736,18.390102016,2.4,0.0,0.0,0.10186076164245605,0.1012763279999831,148.6785008907318,147.34424660500045,0.021131277084350586,0.020977605000013,34.93993282318115,34.623738739000075,0.08069658279418945,0.08026725900000997,113.67764043807983,112.66365279199992,0.0806739330291748,0.08024598100001867,113.63641715049744,112.6254666470002,0.9748743718592965,0.09841309487819672,796,0.09841309487819672,0.9748743718592965
24,0.21008403361344538,768,18.390069248,2.4,0.0,0.0,0.08707809448242188,0.08658170500001461,148.76557898521423,147.43082831000046,0.021834135055541992,0.021675119999997605,34.961766958236694,34.64541385900007,0.06521010398864746,0.064874973000002,113.74285054206848,112.72852776499992,0.06518745422363281,0.06485386100001733,113.70160460472107,112.69032050800021,0.9706840390879479,0.1130220890045166,614,0.1130220890045166,0.9706840390879479
25,0.2184873949579832,800,18.39003648,2.4,0.0,0.0,0.07757449150085449,0.07710558900001274,148.8431534767151,147.50793389900048,0.018524646759033203,0.018388541000007308,34.98029160499573,34.66380240000008,0.05901694297790527,0.05868595900000173,113.80186748504639,112.78721372399993,0.05899524688720703,0.05866534399999068,113.76059985160828,112.7489858520002,0.9849624060150376,0.07661224901676178,532,0.07661224901676178,0.9849624060150376
26,0.226890756302521,832,18.390069248,2.4,0.0,0.0,0.1006319522857666,0.10004951499999493,148.94378542900085,147.60798341400047,0.020427227020263672,0.020272022000000334,35.00071883201599,34.68407442200008,0.08017206192016602,0.07974669499998299,113.88203954696655,112.86696041899991,0.08015012741088867,0.07972585400000298,113.84074997901917,112.8287117060002,0.9720101781170484,0.09926139563322067,786,0.09926139563322067,0.9720101781170484
27,0.23529411764705882,864,18.390069248,2.4,0.0,0.0,0.07166075706481934,0.07122147199999063,149.01544618606567,147.67920488600046,0.018472909927368164,0.01832784300000867,35.01919174194336,34.70240226500009,0.053154706954956055,0.05286270199999876,113.93519425392151,112.91982312099991,0.05313277244567871,0.05284165000000485,113.89388275146484,112.88155335600021,0.9759825327510917,0.08401603251695633,458,0.08401603251695633,0.9759825327510917
28,0.24369747899159663,896,18.390401024,2.4,0.0,0.0,0.11243081092834473,0.1117655129999946,149.12787699699402,147.79097039900046,0.022106409072875977,0.021948288000004368,35.041298151016235,34.72435055300009,0.09029102325439453,0.0897853820000023,114.0254852771759,113.00960850299991,0.09026908874511719,0.0897645849999833,113.98415184020996,112.9713179410002,0.9752252252252253,0.09372580051422119,888,0.09372580051422119,0.9752252252252253
29,0.25210084033613445,928,18.39077376,2.4,0.0,0.0,0.08717608451843262,0.08662860499998715,149.21505308151245,147.87759900400044,0.019026756286621094,0.01888372099998037,35.060324907302856,34.74323427400007,0.0681159496307373,0.06771346700000436,114.09360122680664,113.07732196999991,0.06809425354003906,0.06769258600002104,114.05224609375,113.03901052700022,0.960691823899371,0.10843601822853088,636,0.10843601822853088,0.960691823899371
30,0.2605042016806723,960,18.3908352,2.4,0.0,0.0,0.07444930076599121,0.07385402399998497,149.28950238227844,147.95145302800043,0.018044233322143555,0.01776124999997819,35.078369140625,34.76099552400005,0.05637311935424805,0.056062444000019696,114.14997434616089,113.13338441399993,0.056351423263549805,0.05604190600001857,114.10859751701355,113.09505243300023,0.975,0.10363128781318665,520,0.10363128781318665,0.975
